ticker,rows,first_date,last_date,universe_source,status,RIC,price_obs,price_first,price_last,esg_first_date,esg_last_date,esg_obs,esg_first_year,esg_last_year,E_nonnull,S_nonnull,G_nonnull,first_year_with_lagged_esg,eligibility_status,price_method,esg_complete,final_status,exclusion_reason
OXY,1859406,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,OXY,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PAYX,802621,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PAYX.O,2640,2009-01-02,2019-06-28,2009-05-31,2018-05-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PBCT,406620,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PBCT.B^J07,0,,,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
PCAR,905582,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PCAR.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PCG,661835,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PCG,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PDCO,545402,19970829,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PDCO.B^J07,0,,,2009-04-25,2018-04-28,10,2009.0,2018.0,10,10,10,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
PEG,292601,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PEG,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PEP,1579512,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PEP.O,2640,2009-01-02,2019-06-28,2009-12-26,2018-12-29,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PFE,1836536,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PFE,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PFG,515185,20020123,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PFG.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PG,1824941,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PG,2640,2009-01-02,2019-06-28,2008-06-30,2017-06-30,10,2008.0,2017.0,10,10,10,2009.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PGR,645069,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PGR,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PH,718123,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PH,2640,2009-01-02,2019-06-28,2010-06-30,2019-06-30,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PHM,1323037,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PHM,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PKG,423784,20010709,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PKG,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PKI,423196,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PKI.B^J07,0,,,2008-12-28,2018-12-30,11,2008.0,2018.0,11,11,11,2009.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
PLD,415888,19980513,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PLD,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PM,1395623,20080401,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PM,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PNC,1192594,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PNC,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PNR,298044,19990611,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PNR,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PNW,340313,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PNW,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PPG,945578,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PPG,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PPL,598262,19960827,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PPL,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,9,9,9,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PRGO,1299933,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PRGO.K,2640,2009-01-02,2019-06-28,2009-06-27,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PRU,1024939,20020314,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PRU,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PSA,564020,19961224,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PSA,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PSX,1256477,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PSX,1815,2012-04-12,2019-06-28,2012-12-31,2018-12-31,7,2012.0,2018.0,6,6,6,2013.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PVH,634400,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PVH,2640,2009-01-02,2019-06-28,2009-02-01,2018-02-04,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PWR,622221,20000511,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PWR,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
PXD,1783154,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PXD.PH^B09,0,,,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
PYPL,797938,20150720,20190628,raw_options,PENDING_LSEG_RECONCILIATION,PYPL.O,1004,2015-07-06,2019-06-28,2015-12-31,2019-12-31,5,2015.0,2019.0,5,5,5,2016.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
QCOM,1978796,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,QCOM.O,2640,2009-01-02,2019-06-28,2010-09-26,2019-09-29,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
QRVO,338876,20150102,20190628,raw_options,PENDING_LSEG_RECONCILIATION,QRVO.O,2640,2009-01-02,2019-06-28,2014-12-31,2018-03-31,5,2014.0,2018.0,4,4,4,2015.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RCL,1264702,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RCL,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RE,537256,19960110,20190628,raw_options,PENDING_LSEG_RECONCILIATION,0RCK8,0,,,,,0,,,0,0,0,,CHECK,UNRESOLVED_RIC,False,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
REG,288093,20031014,20190628,raw_options,PENDING_LSEG_RECONCILIATION,REG.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
REGN,2627032,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,REGN.O,2639,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RF,584798,19970310,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RF,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RHI,315138,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RHI,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RHT,1348044,20000118,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RHT.PH^B09,0,,,2009-02-28,2018-02-28,10,2009.0,2018.0,10,10,10,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
RJF,404681,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RJF,2640,2009-01-02,2019-06-28,2010-09-30,2019-09-30,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RL,1276473,19970919,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RL,2640,2009-01-02,2019-06-28,2009-03-28,2018-03-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RMD,368435,19981124,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RMD,2640,2009-01-02,2019-06-28,2009-06-30,2018-06-30,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
ROK,565063,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,ROK,2640,2009-01-02,2019-06-28,2010-09-30,2019-09-30,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
ROP,493022,19960311,20190628,raw_options,PENDING_LSEG_RECONCILIATION,ROP.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
ROST,864727,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,ROST.O,2640,2009-01-02,2019-06-28,2009-01-31,2018-02-03,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RRC,997859,19960509,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RRC,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RSG,346723,19980716,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RSG,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
RTN,1066888,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,RTN.B^J07,0,,,2009-12-31,2017-12-31,9,2009.0,2017.0,9,9,9,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
SBAC,433618,20000308,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SBAC.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SBUX,1523010,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SBUX.O,2640,2009-01-02,2019-06-28,2009-09-27,2018-09-30,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SCG,272811,19960104,20181231,raw_options,PENDING_LSEG_RECONCILIATION,SCG.W^E14,763,2009-01-12,2014-04-16,2009-12-31,2016-12-31,8,2009.0,2016.0,8,8,8,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SCHW,1271233,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SCHW.K,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SEE,664342,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SEE.PH^B09,0,,,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
SHW,974567,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SHW,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SIG,495895,20090716,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SIG,2640,2009-01-02,2019-06-28,2009-01-31,2018-02-03,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SJM,454168,20020610,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SJM,2640,2009-01-02,2019-06-28,2009-04-30,2018-04-30,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SLB,2056926,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SLB,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SLG,380176,20070130,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SLG,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SNA,423645,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SNA,2640,2009-01-02,2019-06-28,2010-01-02,2019-12-28,11,2010.0,2019.0,11,11,11,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SNPS,380726,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SNPS.O,2640,2009-01-02,2019-06-28,2009-10-31,2018-10-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SO,881029,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SO,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SPG,963590,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SPG,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SPGI,961809,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SPGI.K,2639,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SPX,17369353,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SPOc1,0,,,,,0,,,0,0,0,,CHECK,UNRESOLVED_RIC,False,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
SRCL,483474,19990309,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SRCL.B^J07,0,,,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
SRE,438633,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SRE,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
STI,850616,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,STI.O,0,,,,,0,,,0,0,0,,CHECK,UNRESOLVED_RIC,False,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
STT,1021671,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,STT,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
STX,1570064,20030121,20190628,raw_options,PENDING_LSEG_RECONCILIATION,STX.O,2640,2009-01-02,2019-06-28,2009-07-03,2018-06-29,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
STZ,914553,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,STZ,2640,2009-01-02,2019-06-28,2009-02-28,2018-02-28,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SWK,956259,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SWK,2640,2009-01-02,2019-06-28,2009-01-03,2018-12-29,11,2009.0,2018.0,11,11,11,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SWKS,1675195,19961009,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SWKS.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-09-28,10,2009.0,2018.0,9,9,9,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SYF,696624,20140812,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SYF,1237,2014-07-31,2019-06-28,2013-12-31,2018-12-31,6,2013.0,2018.0,5,5,5,2014.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SYK,787591,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SYK,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
SYMC,1171481,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SYMC.B^J07,0,,,2009-04-03,2018-03-30,10,2009.0,2018.0,10,10,10,2010.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
SYY,893773,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,SYY,2640,2009-01-02,2019-06-28,2008-06-28,2017-07-01,10,2008.0,2017.0,10,10,10,2009.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
T,2199291,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,T,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TAP,1128876,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TAP,2640,2009-01-02,2019-06-28,2009-12-26,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TDG,627345,20070503,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TDG,2640,2009-01-02,2019-06-28,2010-09-30,2019-09-30,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TEL,249999,20070702,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TEL,2640,2009-01-02,2019-06-28,2009-09-25,2018-09-28,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TGT,1649618,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TGT,2640,2009-01-02,2019-06-28,2009-01-31,2018-02-03,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TIF,1543596,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TIF.PH^B09,0,,,2008-01-31,2017-01-31,10,2008.0,2017.0,10,10,10,2009.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
TJX,707828,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TJX,2640,2009-01-02,2019-06-28,2009-01-31,2018-02-03,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TMO,663874,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TMO,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TPR,1512906,20001030,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TPR,2640,2009-01-02,2019-06-28,2010-07-03,2019-06-29,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
